"","id","date","tavg"
"12641","UPM00034717",2005-01-07,NA
"12642","UPM00034717",2005-01-08,NA
"12643","UPM00034717",2005-01-09,3.9
"12644","UPM00034717",2005-01-10,3.2
"12645","UPM00034717",2005-01-11,3.1
"12646","UPM00034717",2005-01-12,4.5
"12647","UPM00034717",2005-01-13,3.8
"12648","UPM00034717",2005-01-14,1.8
"12649","UPM00034717",2005-01-15,2.6
"12650","UPM00034717",2005-01-16,3.8
"12651","UPM00034717",2005-01-17,1.9
"12652","UPM00034717",2005-01-18,1.7
"12653","UPM00034717",2005-01-19,2.1
"12654","UPM00034717",2005-01-20,1.8
"12655","UPM00034717",2005-01-21,4.7
"12656","UPM00034717",2005-01-22,6
"12657","UPM00034717",2005-01-23,NA
"12658","UPM00034717",2005-01-24,0.7
"12659","UPM00034717",2005-01-25,-1.1
"12660","UPM00034717",2005-01-26,-0.3
"12661","UPM00034717",2005-01-27,-0.2
"12662","UPM00034717",2005-01-28,1.4
"12663","UPM00034717",2005-01-29,0.9
"12664","UPM00034717",2005-01-30,NA
"12665","UPM00034717",2005-01-31,-5.2
"12666","UPM00034717",2005-02-01,-4.4
"12667","UPM00034717",2005-02-02,-2
"12668","UPM00034717",2005-02-03,-3.1
"12669","UPM00034717",2005-02-04,-5.2
"12670","UPM00034717",2005-02-05,-11.7
"12671","UPM00034717",2005-02-06,-9.7
"12672","UPM00034717",2005-02-07,-9.5
"12673","UPM00034717",2005-02-08,-9.5
"12674","UPM00034717",2005-02-09,-8.8
"12675","UPM00034717",2005-02-10,-6.4
"12676","UPM00034717",2005-02-11,-9.5
"12677","UPM00034717",2005-02-12,-8
"12678","UPM00034717",2005-02-13,1.5
"12679","UPM00034717",2005-02-14,2.3
"12680","UPM00034717",2005-02-15,2.5
"12681","UPM00034717",2005-02-16,1.9
"12682","UPM00034717",2005-02-17,1.9
"12683","UPM00034717",2005-02-18,3.9
"12684","UPM00034717",2005-02-19,1.3
"12685","UPM00034717",2005-02-20,NA
"12686","UPM00034717",2005-02-21,0.2
"12687","UPM00034717",2005-02-22,0
"12688","UPM00034717",2005-02-23,0.1
"12689","UPM00034717",2005-02-24,-0.9
"12690","UPM00034717",2005-02-25,-1.2
"12691","UPM00034717",2005-02-26,-0.2
"12692","UPM00034717",2005-02-27,3.2
"12693","UPM00034717",2005-02-28,1.6
"12694","UPM00034717",2005-03-01,-3.7
"12695","UPM00034717",2005-03-02,-4.9
"12696","UPM00034717",2005-03-03,-1.7
"12697","UPM00034717",2005-03-04,-3.3
"12698","UPM00034717",2005-03-05,-5.4
"12699","UPM00034717",2005-03-06,2.6
"12700","UPM00034717",2005-03-07,0.7
"12701","UPM00034717",2005-03-08,2.3
"12702","UPM00034717",2005-03-09,0.6
"12703","UPM00034717",2005-03-10,-2.1
"12704","UPM00034717",2005-03-11,-3.5
"12705","UPM00034717",2005-03-12,-1.9
"12706","UPM00034717",2005-03-13,NA
"12707","UPM00034717",2005-03-14,2.2
"12708","UPM00034717",2005-03-15,1
"12709","UPM00034717",2005-03-16,3.3
"12710","UPM00034717",2005-03-17,1.7
"12711","UPM00034717",2005-03-18,2.9
"12712","UPM00034717",2005-03-19,3.7
"12713","UPM00034717",2005-03-20,-4.5
"12714","UPM00034717",2005-03-21,-1.5
"12715","UPM00034717",2005-03-22,-1.5
"12716","UPM00034717",2005-03-23,-0.2
"12717","UPM00034717",2005-03-24,0.1
"12718","UPM00034717",2005-03-25,0.2
"12719","UPM00034717",2005-03-26,2.5
"12720","UPM00034717",2005-03-27,3
"12721","UPM00034717",2005-03-28,3.6
"12722","UPM00034717",2005-03-29,NA
"12723","UPM00034717",2005-03-30,1.2
"12724","UPM00034717",2005-03-31,-0.3
"12725","UPM00034717",2005-04-01,-1.6
"12726","UPM00034717",2005-04-02,1.8
"12727","UPM00034717",2005-04-03,3.5
"12728","UPM00034717",2005-04-04,3.4
"12729","UPM00034717",2005-04-05,5.1
"12730","UPM00034717",2005-04-06,5.6
"12731","UPM00034717",2005-04-07,5.9
"12732","UPM00034717",2005-04-08,8.8
"12733","UPM00034717",2005-04-09,8.8
"12734","UPM00034717",2005-04-10,12.2
"12735","UPM00034717",2005-04-11,11.9
"12736","UPM00034717",2005-04-12,12.7
"12737","UPM00034717",2005-04-13,12.9
"12738","UPM00034717",2005-04-14,11.9
"12739","UPM00034717",2005-04-15,11.9
"12740","UPM00034717",2005-04-16,9.5
"12741","UPM00034717",2005-04-17,9.8
"12742","UPM00034717",2005-04-18,11.4
"12743","UPM00034717",2005-04-19,10.5
"12744","UPM00034717",2005-04-20,10.7
"12745","UPM00034717",2005-04-21,12.3
"12746","UPM00034717",2005-04-22,13.5
"12747","UPM00034717",2005-04-23,8.2
"12748","UPM00034717",2005-04-24,7.8
"12749","UPM00034717",2005-04-25,9.8
"12750","UPM00034717",2005-04-26,11.8
"12751","UPM00034717",2005-04-27,13.8
"12752","UPM00034717",2005-04-28,12.1
"12753","UPM00034717",2005-04-29,12.6
"12754","UPM00034717",2005-04-30,10.6
"12755","UPM00034717",2005-05-01,NA
"12756","UPM00034717",2005-05-02,NA
"12757","UPM00034717",2005-05-03,11.1
"12758","UPM00034717",2005-05-04,13.6
"12759","UPM00034717",2005-05-05,14.1
"12760","UPM00034717",2005-05-06,12.9
"12761","UPM00034717",2005-05-07,14.1
"12762","UPM00034717",2005-05-08,NA
"12763","UPM00034717",2005-05-09,NA
"12764","UPM00034717",2005-05-10,14.1
"12765","UPM00034717",2005-05-11,16.9
"12766","UPM00034717",2005-05-12,18.3
"12767","UPM00034717",2005-05-13,15.9
"12768","UPM00034717",2005-05-14,17.8
"12769","UPM00034717",2005-05-15,17.7
"12770","UPM00034717",2005-05-16,15.2
"12771","UPM00034717",2005-05-17,16.1
"12772","UPM00034717",2005-05-18,NA
"12773","UPM00034717",2005-05-19,NA
"12774","UPM00034717",2005-05-20,NA
"12775","UPM00034717",2005-05-21,NA
"12776","UPM00034717",2005-05-22,NA
"12777","UPM00034717",2005-05-23,NA
"12778","UPM00034717",2005-05-24,NA
"12779","UPM00034717",2005-05-25,24.9
"12780","UPM00034717",2005-05-26,24.2
"12781","UPM00034717",2005-05-27,NA
"12782","UPM00034717",2005-05-28,NA
"12783","UPM00034717",2005-05-29,NA
"12784","UPM00034717",2005-05-30,NA
"12785","UPM00034717",2005-05-31,NA
"12786","UPM00034717",2005-06-01,NA
"12787","UPM00034717",2005-06-02,NA
"12788","UPM00034717",2005-06-03,NA
"12789","UPM00034717",2005-06-04,NA
"12790","UPM00034717",2005-06-05,20.9
"12791","UPM00034717",2005-06-06,NA
"12792","UPM00034717",2005-06-07,NA
"12793","UPM00034717",2005-06-08,NA
"12794","UPM00034717",2005-06-09,NA
"12795","UPM00034717",2005-06-10,NA
"12796","UPM00034717",2005-06-11,NA
"12797","UPM00034717",2005-06-12,NA
"12798","UPM00034717",2005-06-13,NA
"12799","UPM00034717",2005-06-14,19.5
"12800","UPM00034717",2005-06-15,21.6
"12801","UPM00034717",2005-06-16,20.4
"12802","UPM00034717",2005-06-17,20.6
"12803","UPM00034717",2005-06-18,21.6
"12804","UPM00034717",2005-06-19,NA
"12805","UPM00034717",2005-06-20,19.8
"12806","UPM00034717",2005-06-21,17.2
"12807","UPM00034717",2005-06-22,15.6
"12808","UPM00034717",2005-06-23,17.2
"12809","UPM00034717",2005-06-24,20.7
"12810","UPM00034717",2005-06-25,17.6
"12811","UPM00034717",2005-06-26,25.2
"12812","UPM00034717",2005-06-27,22.2
"12813","UPM00034717",2005-06-28,18.4
"12814","UPM00034717",2005-06-29,21.2
"12815","UPM00034717",2005-06-30,23.3
"12816","UPM00034717",2005-07-01,19.1
"12817","UPM00034717",2005-07-02,19
"12818","UPM00034717",2005-07-03,23.4
"12819","UPM00034717",2005-07-04,23.4
"12820","UPM00034717",2005-07-05,19.6
"12821","UPM00034717",2005-07-06,18.2
"12822","UPM00034717",2005-07-07,20
"12823","UPM00034717",2005-07-08,21.5
"12824","UPM00034717",2005-07-09,22.4
"12825","UPM00034717",2005-07-10,NA
"12826","UPM00034717",2005-07-11,20.6
"12827","UPM00034717",2005-07-12,22.4
"12828","UPM00034717",2005-07-13,20.3
"12829","UPM00034717",2005-07-14,21.8
"12830","UPM00034717",2005-07-15,24.4
"12831","UPM00034717",2005-07-16,24.4
"12832","UPM00034717",2005-07-17,NA
"12833","UPM00034717",2005-07-18,24.4
"12834","UPM00034717",2005-07-19,25.7
"12835","UPM00034717",2005-07-20,25.8
"12836","UPM00034717",2005-07-21,24
"12837","UPM00034717",2005-07-22,22.1
"12838","UPM00034717",2005-07-23,NA
"12839","UPM00034717",2005-07-24,25.6
"12840","UPM00034717",2005-07-25,21.8
"12841","UPM00034717",2005-07-26,21.8
"12842","UPM00034717",2005-07-27,NA
"12843","UPM00034717",2005-07-28,26.8
"12844","UPM00034717",2005-07-29,25.9
"12845","UPM00034717",2005-07-30,NA
"12846","UPM00034717",2005-07-31,26.7
"12847","UPM00034717",2005-08-01,26.5
"12848","UPM00034717",2005-08-02,26.8
"12849","UPM00034717",2005-08-03,26.1
"12850","UPM00034717",2005-08-04,24.9
"12851","UPM00034717",2005-08-05,23.6
"12852","UPM00034717",2005-08-06,NA
"12853","UPM00034717",2005-08-07,26.9
"12854","UPM00034717",2005-08-08,NA
"12855","UPM00034717",2005-08-09,NA
"12856","UPM00034717",2005-08-10,NA
"12857","UPM00034717",2005-08-11,25.1
"12858","UPM00034717",2005-08-12,23
"12859","UPM00034717",2005-08-13,23.4
"12860","UPM00034717",2005-08-14,24.8
"12861","UPM00034717",2005-08-15,26.1
"12862","UPM00034717",2005-08-16,25.9
"12863","UPM00034717",2005-08-17,23.6
"12864","UPM00034717",2005-08-18,28.3
"12865","UPM00034717",2005-08-19,27.6
"12866","UPM00034717",2005-08-20,NA
"12867","UPM00034717",2005-08-21,NA
"12868","UPM00034717",2005-08-22,23.5
"12869","UPM00034717",2005-08-23,24.2
"12870","UPM00034717",2005-08-24,23.7
"12871","UPM00034717",2005-08-25,22.9
"12872","UPM00034717",2005-08-26,21
"12873","UPM00034717",2005-08-27,21
"12874","UPM00034717",2005-08-28,NA
"12875","UPM00034717",2005-08-29,22
"12876","UPM00034717",2005-08-30,24.1
"12877","UPM00034717",2005-08-31,NA
"12878","UPM00034717",2005-09-01,NA
"12879","UPM00034717",2005-09-02,14.2
"12880","UPM00034717",2005-09-03,NA
"12881","UPM00034717",2005-09-04,17.5
"12882","UPM00034717",2005-09-05,NA
"12883","UPM00034717",2005-09-06,NA
"12884","UPM00034717",2005-09-07,19.7
"12885","UPM00034717",2005-09-08,20.1
"12886","UPM00034717",2005-09-09,21.2
"12887","UPM00034717",2005-09-10,19.7
"12888","UPM00034717",2005-09-11,NA
"12889","UPM00034717",2005-09-12,20
"12890","UPM00034717",2005-09-13,21.9
"12891","UPM00034717",2005-09-14,20.9
"12892","UPM00034717",2005-09-15,22.4
"12893","UPM00034717",2005-09-16,19.2
"12894","UPM00034717",2005-09-17,20.6
"12895","UPM00034717",2005-09-18,20.9
"12896","UPM00034717",2005-09-19,17.8
"12897","UPM00034717",2005-09-20,14.3
"12898","UPM00034717",2005-09-21,14.9
"12899","UPM00034717",2005-09-22,16.4
"12900","UPM00034717",2005-09-23,15.6
"12901","UPM00034717",2005-09-24,NA
"12902","UPM00034717",2005-09-25,NA
"12903","UPM00034717",2005-09-26,19.4
"12904","UPM00034717",2005-09-27,17.2
"12905","UPM00034717",2005-09-28,17.7
"12906","UPM00034717",2005-09-29,18.5
"12907","UPM00034717",2005-09-30,19.5
"12908","UPM00034717",2005-10-01,17.7
"12909","UPM00034717",2005-10-02,18.9
"12910","UPM00034717",2005-10-03,19.4
"12911","UPM00034717",2005-10-04,15
"12912","UPM00034717",2005-10-05,15.1
"12913","UPM00034717",2005-10-06,12.9
"12914","UPM00034717",2005-10-07,11.2
"12915","UPM00034717",2005-10-08,15.1
"12916","UPM00034717",2005-10-09,NA
"12917","UPM00034717",2005-10-10,12.9
"12918","UPM00034717",2005-10-11,10.7
"12919","UPM00034717",2005-10-12,14
"12920","UPM00034717",2005-10-13,18.5
"12921","UPM00034717",2005-10-14,12.2
"12922","UPM00034717",2005-10-15,12.9
"12923","UPM00034717",2005-10-16,11.5
"12924","UPM00034717",2005-10-17,10.5
"12925","UPM00034717",2005-10-18,10
"12926","UPM00034717",2005-10-19,11.8
"12927","UPM00034717",2005-10-20,8.6
"12928","UPM00034717",2005-10-21,5
"12929","UPM00034717",2005-10-22,5.9
"12930","UPM00034717",2005-10-23,13.9
"12931","UPM00034717",2005-10-24,15
"12932","UPM00034717",2005-10-25,11
"12933","UPM00034717",2005-10-26,8.4
"12934","UPM00034717",2005-10-27,12.5
"12935","UPM00034717",2005-10-28,7.5
"12936","UPM00034717",2005-10-29,2.7
"12937","UPM00034717",2005-10-30,5.6
"12938","UPM00034717",2005-10-31,6.3
"12939","UPM00034717",2005-11-01,7.5
"12940","UPM00034717",2005-11-02,7.5
"12941","UPM00034717",2005-11-03,8.3
"12942","UPM00034717",2005-11-04,8.3
"12943","UPM00034717",2005-11-05,7.3
"12944","UPM00034717",2005-11-06,4.9
"12945","UPM00034717",2005-11-07,4.4
"12946","UPM00034717",2005-11-08,3
"12947","UPM00034717",2005-11-09,5.8
"12948","UPM00034717",2005-11-10,3.7
"12949","UPM00034717",2005-11-11,4.5
"12950","UPM00034717",2005-11-12,4.9
"12951","UPM00034717",2005-11-13,3.9
"12952","UPM00034717",2005-11-14,1.1
"12953","UPM00034717",2005-11-15,1
"12954","UPM00034717",2005-11-16,4.4
"12955","UPM00034717",2005-11-17,8.2
"12956","UPM00034717",2005-11-18,8.8
"12957","UPM00034717",2005-11-19,8.5
"12958","UPM00034717",2005-11-20,8.3
"12959","UPM00034717",2005-11-21,3.8
"12960","UPM00034717",2005-11-22,0.2
"12961","UPM00034717",2005-11-23,-0.5
"12962","UPM00034717",2005-11-24,-0.4
"12963","UPM00034717",2005-11-25,2.7
"12964","UPM00034717",2005-11-26,7.1
"12965","UPM00034717",2005-11-27,6
"12966","UPM00034717",2005-11-28,9.5
"12967","UPM00034717",2005-11-29,7.7
"12968","UPM00034717",2005-11-30,5
"12969","UPM00034717",2005-12-01,6.7
"12970","UPM00034717",2005-12-02,6.9
"12971","UPM00034717",2005-12-03,7.1
"12972","UPM00034717",2005-12-04,3.4
"12973","UPM00034717",2005-12-05,3.9
"12974","UPM00034717",2005-12-06,3.7
"12975","UPM00034717",2005-12-07,6.2
"12976","UPM00034717",2005-12-08,8.2
"12977","UPM00034717",2005-12-09,5.8
"12978","UPM00034717",2005-12-10,3.3
"12979","UPM00034717",2005-12-11,-1.8
"12980","UPM00034717",2005-12-12,0.5
"12981","UPM00034717",2005-12-13,3.6
"12982","UPM00034717",2005-12-14,0.5
"12983","UPM00034717",2005-12-15,1
"12984","UPM00034717",2005-12-16,0.7
"12985","UPM00034717",2005-12-17,NA
"12986","UPM00034717",2005-12-18,0.8
"12987","UPM00034717",2005-12-19,1.4
"12988","UPM00034717",2005-12-20,-1.6
"12989","UPM00034717",2005-12-21,1.3
"12990","UPM00034717",2005-12-22,2.9
"12991","UPM00034717",2005-12-23,-5.6
"12992","UPM00034717",2005-12-24,-9.1
"12993","UPM00034717",2005-12-25,0.4
"12994","UPM00034717",2005-12-26,1.7
"12995","UPM00034717",2005-12-27,2.3
"12996","UPM00034717",2005-12-28,4.9
"12997","UPM00034717",2005-12-29,2.4
"12998","UPM00034717",2005-12-30,2.4
"12999","UPM00034717",2005-12-31,NA
"13000","UPM00034712",2003-01-01,-7.7
"13001","UPM00034712",2003-01-02,-8.3
"13002","UPM00034712",2003-01-03,-0.4
"13003","UPM00034712",2003-01-04,2
"13004","UPM00034712",2003-01-05,1.1
"13005","UPM00034712",2003-01-06,0.9
"13006","UPM00034712",2003-01-07,-5.6
"13007","UPM00034712",2003-01-08,-1.2
"13008","UPM00034712",2003-01-09,-7
"13009","UPM00034712",2003-01-10,-3.3
"13010","UPM00034712",2003-01-11,-2.7
"13011","UPM00034712",2003-01-12,-7.9
"13012","UPM00034712",2003-01-13,-7.1
"13013","UPM00034712",2003-01-14,-3.9
"13014","UPM00034712",2003-01-15,-0.9
"13015","UPM00034712",2003-01-16,0.9
"13016","UPM00034712",2003-01-17,0.9
"13017","UPM00034712",2003-01-18,-1
"13018","UPM00034712",2003-01-19,-3.5
"13019","UPM00034712",2003-01-20,-0.8
"13020","UPM00034712",2003-01-21,0.5
"13021","UPM00034712",2003-01-22,-0.6
"13022","UPM00034712",2003-01-23,-1.3
"13023","UPM00034712",2003-01-24,-2.6
"13024","UPM00034712",2003-01-25,-1.4
"13025","UPM00034712",2003-01-26,-3.2
"13026","UPM00034712",2003-01-27,-3.6
"13027","UPM00034712",2003-01-28,-2.5
"13028","UPM00034712",2003-01-29,0.4
"13029","UPM00034712",2003-01-30,1.8
"13030","UPM00034712",2003-01-31,1.3
"13031","UPM00034712",2003-02-01,0.3
"13032","UPM00034712",2003-02-02,-5.1
"13033","UPM00034712",2003-02-03,-6.9
"13034","UPM00034712",2003-02-04,-7.4
"13035","UPM00034712",2003-02-05,-5
"13036","UPM00034712",2003-02-06,-1.2
"13037","UPM00034712",2003-02-07,0.4
"13038","UPM00034712",2003-02-08,-0.4
"13039","UPM00034712",2003-02-09,-4.9
"13040","UPM00034712",2003-02-10,-9.6
"13041","UPM00034712",2003-02-11,-11
"13042","UPM00034712",2003-02-12,-11.2
"13043","UPM00034712",2003-02-13,-9.5
"13044","UPM00034712",2003-02-14,-3.8
"13045","UPM00034712",2003-02-15,-3.5
"13046","UPM00034712",2003-02-16,NA
"13047","UPM00034712",2003-02-17,-10.6
"13048","UPM00034712",2003-02-18,-8.2
"13049","UPM00034712",2003-02-19,-6.7
"13050","UPM00034712",2003-02-20,-5.7
"13051","UPM00034712",2003-02-21,-4
"13052","UPM00034712",2003-02-22,-6.2
"13053","UPM00034712",2003-02-23,-7.9
"13054","UPM00034712",2003-02-24,-7
"13055","UPM00034712",2003-02-25,-7.7
"13056","UPM00034712",2003-02-26,-8.2
"13057","UPM00034712",2003-02-27,-8.3
"13058","UPM00034712",2003-02-28,-6.8
"13059","UPM00034712",2003-03-01,-7.4
"13060","UPM00034712",2003-03-02,-4.2
"13061","UPM00034712",2003-03-03,-2.5
"13062","UPM00034712",2003-03-04,0.6
"13063","UPM00034712",2003-03-05,-0.2
"13064","UPM00034712",2003-03-06,-0.1
"13065","UPM00034712",2003-03-07,-0.9
"13066","UPM00034712",2003-03-08,-0.8
"13067","UPM00034712",2003-03-09,-0.5
"13068","UPM00034712",2003-03-10,-0.9
"13069","UPM00034712",2003-03-11,-0.5
"13070","UPM00034712",2003-03-12,-0.6
"13071","UPM00034712",2003-03-13,0.8
"13072","UPM00034712",2003-03-14,0.4
"13073","UPM00034712",2003-03-15,-0.9
"13074","UPM00034712",2003-03-16,-0.7
"13075","UPM00034712",2003-03-17,0.2
"13076","UPM00034712",2003-03-18,0.5
"13077","UPM00034712",2003-03-19,1.3
"13078","UPM00034712",2003-03-20,0.6
"13079","UPM00034712",2003-03-21,-3.5
"13080","UPM00034712",2003-03-22,-5.7
"13081","UPM00034712",2003-03-23,-4.7
"13082","UPM00034712",2003-03-24,-0.9
"13083","UPM00034712",2003-03-25,0.5
"13084","UPM00034712",2003-03-26,2.6
"13085","UPM00034712",2003-03-27,1.5
"13086","UPM00034712",2003-03-28,0.5
"13087","UPM00034712",2003-03-29,1
"13088","UPM00034712",2003-03-30,2.1
"13089","UPM00034712",2003-03-31,3.9
"13090","UPM00034712",2003-04-01,2.8
"13091","UPM00034712",2003-04-02,0.2
"13092","UPM00034712",2003-04-03,4.1
"13093","UPM00034712",2003-04-04,3.5
"13094","UPM00034712",2003-04-05,3.1
"13095","UPM00034712",2003-04-06,4.4
"13096","UPM00034712",2003-04-07,4.2
"13097","UPM00034712",2003-04-08,7.1
"13098","UPM00034712",2003-04-09,3.1
"13099","UPM00034712",2003-04-10,4.8
"13100","UPM00034712",2003-04-11,6.8
"13101","UPM00034712",2003-04-12,8.7
"13102","UPM00034712",2003-04-13,9.7
"13103","UPM00034712",2003-04-14,12.3
"13104","UPM00034712",2003-04-15,10.3
"13105","UPM00034712",2003-04-16,8.9
"13106","UPM00034712",2003-04-17,8.5
"13107","UPM00034712",2003-04-18,7.8
"13108","UPM00034712",2003-04-19,8.8
"13109","UPM00034712",2003-04-20,9.9
"13110","UPM00034712",2003-04-21,8.9
"13111","UPM00034712",2003-04-22,8.7
"13112","UPM00034712",2003-04-23,8.7
"13113","UPM00034712",2003-04-24,9
"13114","UPM00034712",2003-04-25,11.1
"13115","UPM00034712",2003-04-26,7.6
"13116","UPM00034712",2003-04-27,3.7
"13117","UPM00034712",2003-04-28,8.2
"13118","UPM00034712",2003-04-29,8.2
"13119","UPM00034712",2003-04-30,10.9
"13120","UPM00034712",2003-05-01,10.7
"13121","UPM00034712",2003-05-02,14
"13122","UPM00034712",2003-05-03,12.9
"13123","UPM00034712",2003-05-04,15.2
"13124","UPM00034712",2003-05-05,14.5
"13125","UPM00034712",2003-05-06,13.2
"13126","UPM00034712",2003-05-07,14.1
"13127","UPM00034712",2003-05-08,18.5
"13128","UPM00034712",2003-05-09,18
"13129","UPM00034712",2003-05-10,16.4
"13130","UPM00034712",2003-05-11,18.5
"13131","UPM00034712",2003-05-12,22.7
"13132","UPM00034712",2003-05-13,21.2
"13133","UPM00034712",2003-05-14,22.3
"13134","UPM00034712",2003-05-15,22.7
"13135","UPM00034712",2003-05-16,22.5
"13136","UPM00034712",2003-05-17,19.4
"13137","UPM00034712",2003-05-18,16.3
"13138","UPM00034712",2003-05-19,17.7
"13139","UPM00034712",2003-05-20,18.6
"13140","UPM00034712",2003-05-21,20.3
"13141","UPM00034712",2003-05-22,21.6
"13142","UPM00034712",2003-05-23,23
"13143","UPM00034712",2003-05-24,23.4
"13144","UPM00034712",2003-05-25,23.4
"13145","UPM00034712",2003-05-26,24.5
"13146","UPM00034712",2003-05-27,24.2
"13147","UPM00034712",2003-05-28,22.4
"13148","UPM00034712",2003-05-29,22
"13149","UPM00034712",2003-05-30,18.4
"13150","UPM00034712",2003-05-31,18
"13151","UPM00034712",2003-06-01,17.5
"13152","UPM00034712",2003-06-02,17.2
"13153","UPM00034712",2003-06-03,16.2
"13154","UPM00034712",2003-06-04,12.9
"13155","UPM00034712",2003-06-05,15
"13156","UPM00034712",2003-06-06,19.2
"13157","UPM00034712",2003-06-07,20.5
"13158","UPM00034712",2003-06-08,21.1
"13159","UPM00034712",2003-06-09,20.9
"13160","UPM00034712",2003-06-10,21.7
"13161","UPM00034712",2003-06-11,22.8
"13162","UPM00034712",2003-06-12,21.1
"13163","UPM00034712",2003-06-13,21.7
"13164","UPM00034712",2003-06-14,24.1
"13165","UPM00034712",2003-06-15,20.5
"13166","UPM00034712",2003-06-16,21.3
"13167","UPM00034712",2003-06-17,13.9
"13168","UPM00034712",2003-06-18,17.2
"13169","UPM00034712",2003-06-19,17.9
"13170","UPM00034712",2003-06-20,19.5
"13171","UPM00034712",2003-06-21,20.3
"13172","UPM00034712",2003-06-22,18
"13173","UPM00034712",2003-06-23,16.2
"13174","UPM00034712",2003-06-24,18.5
"13175","UPM00034712",2003-06-25,20.5
"13176","UPM00034712",2003-06-26,17.8
"13177","UPM00034712",2003-06-27,18
"13178","UPM00034712",2003-06-28,19.8
"13179","UPM00034712",2003-06-29,17.7
"13180","UPM00034712",2003-06-30,18.5
"13181","UPM00034712",2003-07-01,18.4
"13182","UPM00034712",2003-07-02,20.8
"13183","UPM00034712",2003-07-03,22.7
"13184","UPM00034712",2003-07-04,24.4
"13185","UPM00034712",2003-07-05,24.3
"13186","UPM00034712",2003-07-06,24.1
"13187","UPM00034712",2003-07-07,20.8
"13188","UPM00034712",2003-07-08,21.6
"13189","UPM00034712",2003-07-09,20.5
"13190","UPM00034712",2003-07-10,19.3
"13191","UPM00034712",2003-07-11,20.7
"13192","UPM00034712",2003-07-12,21.5
"13193","UPM00034712",2003-07-13,20.7
"13194","UPM00034712",2003-07-14,21.5
"13195","UPM00034712",2003-07-15,23.3
"13196","UPM00034712",2003-07-16,22.7
"13197","UPM00034712",2003-07-17,19.8
"13198","UPM00034712",2003-07-18,19
"13199","UPM00034712",2003-07-19,20.8
"13200","UPM00034712",2003-07-20,22.6
"13201","UPM00034712",2003-07-21,23.1
"13202","UPM00034712",2003-07-22,22.2
"13203","UPM00034712",2003-07-23,22.5
"13204","UPM00034712",2003-07-24,21.1
"13205","UPM00034712",2003-07-25,20.1
"13206","UPM00034712",2003-07-26,20.8
"13207","UPM00034712",2003-07-27,21.7
"13208","UPM00034712",2003-07-28,17.5
"13209","UPM00034712",2003-07-29,22.6
"13210","UPM00034712",2003-07-30,23.5
"13211","UPM00034712",2003-07-31,23.1
"13212","UPM00034712",2003-08-01,22.1
"13213","UPM00034712",2003-08-02,23.4
"13214","UPM00034712",2003-08-03,24.9
"13215","UPM00034712",2003-08-04,23.7
"13216","UPM00034712",2003-08-05,22.8
"13217","UPM00034712",2003-08-06,22
"13218","UPM00034712",2003-08-07,21.6
"13219","UPM00034712",2003-08-08,21.1
"13220","UPM00034712",2003-08-09,21.8
"13221","UPM00034712",2003-08-10,22.4
"13222","UPM00034712",2003-08-11,20.4
"13223","UPM00034712",2003-08-12,17.3
"13224","UPM00034712",2003-08-13,18.8
"13225","UPM00034712",2003-08-14,20.7
"13226","UPM00034712",2003-08-15,15
"13227","UPM00034712",2003-08-16,22.7
"13228","UPM00034712",2003-08-17,22.3
"13229","UPM00034712",2003-08-18,22
"13230","UPM00034712",2003-08-19,21
"13231","UPM00034712",2003-08-20,21.8
"13232","UPM00034712",2003-08-21,22.5
"13233","UPM00034712",2003-08-22,22.1
"13234","UPM00034712",2003-08-23,20.7
"13235","UPM00034712",2003-08-24,22.6
"13236","UPM00034712",2003-08-25,20.7
"13237","UPM00034712",2003-08-26,20.8
"13238","UPM00034712",2003-08-27,21.9
"13239","UPM00034712",2003-08-28,23.3
"13240","UPM00034712",2003-08-29,23.2
"13241","UPM00034712",2003-08-30,22.7
"13242","UPM00034712",2003-08-31,24.6
"13243","UPM00034712",2003-09-01,23.6
"13244","UPM00034712",2003-09-02,17.9
"13245","UPM00034712",2003-09-03,17.4
"13246","UPM00034712",2003-09-04,16.3
"13247","UPM00034712",2003-09-05,14
"13248","UPM00034712",2003-09-06,13.8
"13249","UPM00034712",2003-09-07,13.1
"13250","UPM00034712",2003-09-08,13.9
"13251","UPM00034712",2003-09-09,16.5
"13252","UPM00034712",2003-09-10,13.9
"13253","UPM00034712",2003-09-11,13.6
"13254","UPM00034712",2003-09-12,13.8
"13255","UPM00034712",2003-09-13,15.9
"13256","UPM00034712",2003-09-14,17.2
"13257","UPM00034712",2003-09-15,17.9
"13258","UPM00034712",2003-09-16,18.6
"13259","UPM00034712",2003-09-17,18.3
"13260","UPM00034712",2003-09-18,16.2
"13261","UPM00034712",2003-09-19,17.2
"13262","UPM00034712",2003-09-20,16.7
"13263","UPM00034712",2003-09-21,16.8
"13264","UPM00034712",2003-09-22,14.4
"13265","UPM00034712",2003-09-23,15.9
"13266","UPM00034712",2003-09-24,16.8
"13267","UPM00034712",2003-09-25,17.8
"13268","UPM00034712",2003-09-26,18.1
"13269","UPM00034712",2003-09-27,17.2
"13270","UPM00034712",2003-09-28,15.5
"13271","UPM00034712",2003-09-29,16.4
"13272","UPM00034712",2003-09-30,14.9
"13273","UPM00034712",2003-10-01,17.1
"13274","UPM00034712",2003-10-02,16.8
"13275","UPM00034712",2003-10-03,15.2
"13276","UPM00034712",2003-10-04,16.6
"13277","UPM00034712",2003-10-05,18.2
"13278","UPM00034712",2003-10-06,19.5
